_id,aggregation_period,int_id,intersection_name,px,classification,dir,period_name,volume
1248,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Evening (17:00-22:00),1262
1249,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,Morning (08:00-12:00),1154
1250,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,EB,PM Peak Period (16:00-19:00),1783
1251,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Afternoon (12:00-17:00),505
1252,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,AM Peak Period (07:00-10:00),1026
1253,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Evening (17:00-22:00),1721
1254,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,Morning (08:00-12:00),856
1255,Aug 2018,13467722,Bathurst St / King St W,201,Pedestrians,WB,PM Peak Period (16:00-19:00),2225
1256,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Afternoon (12:00-17:00),47
1257,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,AM Peak Period (07:00-10:00),120
1258,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Evening (17:00-22:00),139
1259,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,Morning (08:00-12:00),89
1260,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,EB,PM Peak Period (16:00-19:00),186
1261,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Afternoon (12:00-17:00),130
1262,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,AM Peak Period (07:00-10:00),177
1263,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Evening (17:00-22:00),325
1264,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,Morning (08:00-12:00),136
1265,Aug 2018,13467722,Bathurst St / King St W,201,Vehicles,WB,PM Peak Period (16:00-19:00),455
1266,Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,Afternoon (12:00-17:00),7
1267,Aug 2018,13467856,Spadina Ave / Front St W,272,Cyclists,EB,AM Peak Period (07:00-10:00),48
1268,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,14 Hour,151
1269,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,24 Hour,192
1270,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,Afternoon (12:00-17:00),58
1271,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,AM Peak Period (07:00-10:00),16
1272,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,Evening (17:00-22:00),79
1273,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,Midday (10:00-16:00),57
1274,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,Morning (08:00-12:00),27
1275,Baseline,13466630,King St E / Jarvis St,3,Cyclists,EB,PM Peak Period (16:00-19:00),63
1276,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,14 Hour,153
1277,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,24 Hour,171
1278,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,Afternoon (12:00-17:00),38
1279,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,AM Peak Period (07:00-10:00),59
1280,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,Evening (17:00-22:00),32
1281,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,Midday (10:00-16:00),48
1282,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,Morning (08:00-12:00),65
1283,Baseline,13466630,King St E / Jarvis St,3,Cyclists,WB,PM Peak Period (16:00-19:00),26
1284,Baseline,13466630,King St E / Jarvis St,3,Pedestrians,EB,14 Hour,5517
1285,Baseline,13466630,King St E / Jarvis St,3,Pedestrians,EB,24 Hour,6183
1286,Baseline,13466630,King St E / Jarvis St,3,Pedestrians,EB,Afternoon (12:00-17:00),1944
1287,Baseline,13466630,King St E / Jarvis St,3,Pedestrians,EB,AM Peak Period (07:00-10:00),1173
1288,Baseline,13466630,King St E / Jarvis St,3,Pedestrians,EB,Evening (17:00-22:00),2159
1289,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,Morning (08:00-12:00),362
1290,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,EB,PM Peak Period (16:00-19:00),607
1291,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Afternoon (12:00-17:00),132
1292,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,AM Peak Period (07:00-10:00),239
1293,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Evening (17:00-22:00),462
1294,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,Morning (08:00-12:00),199
1295,Aug 2018,13467856,Spadina Ave / Front St W,272,Pedestrians,WB,PM Peak Period (16:00-19:00),594
1296,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Afternoon (12:00-17:00),366
1297,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,AM Peak Period (07:00-10:00),1317
1298,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Evening (17:00-22:00),816
1299,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,Morning (08:00-12:00),979
1300,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,EB,PM Peak Period (16:00-19:00),1182
1301,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Afternoon (12:00-17:00),660
1302,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,AM Peak Period (07:00-10:00),1241
1303,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Evening (17:00-22:00),1312
1304,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,Morning (08:00-12:00),919
1305,Aug 2018,13467856,Spadina Ave / Front St W,272,Vehicles,WB,PM Peak Period (16:00-19:00),1972
1306,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Afternoon (12:00-17:00),4
1307,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,AM Peak Period (07:00-10:00),13
1308,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Evening (17:00-22:00),11
1309,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,Morning (08:00-12:00),8
1310,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,EB,PM Peak Period (16:00-19:00),15
1311,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Afternoon (12:00-17:00),13
1312,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Afternoon (12:00-17:00),129
1313,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,AM Peak Period (07:00-10:00),4
1314,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Evening (17:00-22:00),37
1315,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,Morning (08:00-12:00),2
1316,Aug 2018,13468126,Bathurst St / Front St W,297,Cyclists,WB,PM Peak Period (16:00-19:00),50
1317,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Afternoon (12:00-17:00),9
1318,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,AM Peak Period (07:00-10:00),37
1319,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Evening (17:00-22:00),35
1320,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,Morning (08:00-12:00),30
1321,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,EB,PM Peak Period (16:00-19:00),45
1322,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Afternoon (12:00-17:00),17
1323,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,AM Peak Period (07:00-10:00),18
1324,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Evening (17:00-22:00),66
1325,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,Morning (08:00-12:00),13
1326,Aug 2018,13468126,Bathurst St / Front St W,297,Pedestrians,WB,PM Peak Period (16:00-19:00),83
1327,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Afternoon (12:00-17:00),263
1328,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,AM Peak Period (07:00-10:00),1482
1329,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Evening (17:00-22:00),507
1330,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,Morning (08:00-12:00),1090
1331,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,EB,PM Peak Period (16:00-19:00),770
1332,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Afternoon (12:00-17:00),427
1333,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,AM Peak Period (07:00-10:00),582
1334,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Evening (17:00-22:00),763
1335,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,Morning (08:00-12:00),447
1336,Aug 2018,13468126,Bathurst St / Front St W,297,Vehicles,WB,PM Peak Period (16:00-19:00),1189
1337,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,AM Peak Period (07:00-10:00),30
1338,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Evening (17:00-22:00),139
1339,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Midday (10:00-16:00),125
1340,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,Morning (08:00-12:00),52
1341,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,EB,PM Peak Period (16:00-19:00),115
1342,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,14 Hour,233
1343,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,24 Hour,276
1344,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Afternoon (12:00-17:00),98
1345,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,AM Peak Period (07:00-10:00),56
1346,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Evening (17:00-22:00),57
1347,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Midday (10:00-16:00),112
1348,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,Morning (08:00-12:00),68
1349,Baseline,13466110,Queen St E / Jarvis St,6,Cyclists,WB,PM Peak Period (16:00-19:00),47
1350,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,14 Hour,2198
1351,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,24 Hour,2616
1352,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Afternoon (12:00-17:00),932
1353,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,AM Peak Period (07:00-10:00),329
1354,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Evening (17:00-22:00),844
1355,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Midday (10:00-16:00),979
1356,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,Morning (08:00-12:00),544
1357,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,EB,PM Peak Period (16:00-19:00),718
1358,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,14 Hour,2218
1359,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,24 Hour,2541
1360,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Afternoon (12:00-17:00),863
1361,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,AM Peak Period (07:00-10:00),473
1362,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Evening (17:00-22:00),652
1363,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Midday (10:00-16:00),976
1364,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,Morning (08:00-12:00),676
1365,Baseline,13466110,Queen St E / Jarvis St,6,Pedestrians,WB,PM Peak Period (16:00-19:00),599
1366,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,14 Hour,5040
1367,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,24 Hour,6730
1368,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Afternoon (12:00-17:00),2042
1369,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,AM Peak Period (07:00-10:00),771
1370,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Evening (17:00-22:00),1988
1371,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Midday (10:00-16:00),2265
1372,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,Morning (08:00-12:00),1213
1373,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,EB,PM Peak Period (16:00-19:00),1483
1374,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,14 Hour,5232
1375,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,24 Hour,6427
1376,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Afternoon (12:00-17:00),1530
1377,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,AM Peak Period (07:00-10:00),1668
1378,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Evening (17:00-22:00),1539
1379,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Midday (10:00-16:00),1926
1380,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,Morning (08:00-12:00),1952
1381,Baseline,13466110,Queen St E / Jarvis St,6,Vehicles,WB,PM Peak Period (16:00-19:00),1136
1382,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,14 Hour,1003
1383,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,24 Hour,1084
1384,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Afternoon (12:00-17:00),198
1385,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,AM Peak Period (07:00-10:00),543
1386,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Evening (17:00-22:00),181
1387,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Midday (10:00-16:00),243
1388,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,Morning (08:00-12:00),552
1389,Baseline,13466268,Richmond St E / Jarvis St,5,Cyclists,WB,PM Peak Period (16:00-19:00),165
1390,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,14 Hour,1418
1391,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,24 Hour,1637
1392,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Afternoon (12:00-17:00),572
1393,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,AM Peak Period (07:00-10:00),222
1394,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Evening (17:00-22:00),595
1395,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Midday (10:00-16:00),587
1396,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,Morning (08:00-12:00),325
1397,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,EB,PM Peak Period (16:00-19:00),509
1398,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,14 Hour,1596
1399,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,24 Hour,1762
1400,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Afternoon (12:00-17:00),591
1401,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,AM Peak Period (07:00-10:00),482
1402,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Evening (17:00-22:00),407
1403,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Midday (10:00-16:00),655
1404,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,Morning (08:00-12:00),568
1405,Baseline,13466268,Richmond St E / Jarvis St,5,Pedestrians,WB,PM Peak Period (16:00-19:00),369
1406,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,14 Hour,14041
1407,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,24 Hour,17339
1408,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Afternoon (12:00-17:00),4801
1409,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,AM Peak Period (07:00-10:00),3578
1410,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Evening (17:00-22:00),4178
1411,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Midday (10:00-16:00),5667
1412,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,Morning (08:00-12:00),4300
1413,Baseline,13466268,Richmond St E / Jarvis St,5,Vehicles,WB,PM Peak Period (16:00-19:00),3067
1414,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,14 Hour,223
1415,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Afternoon (12:00-17:00),81
1416,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,AM Peak Period (07:00-10:00),68
1417,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Evening (17:00-22:00),66
1418,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Midday (10:00-16:00),85
1419,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,Morning (08:00-12:00),85
1420,Baseline,13466418,Bay St / Queen St W,64,Cyclists,EB,PM Peak Period (16:00-19:00),55
1421,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,14 Hour,244
1422,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,24 Hour,283
1423,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Afternoon (12:00-17:00),122
1424,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,AM Peak Period (07:00-10:00),35
1425,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Evening (17:00-22:00),67
1426,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Midday (10:00-16:00),126
1427,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,Morning (08:00-12:00),59
1428,Baseline,13466418,Bay St / Queen St W,64,Cyclists,WB,PM Peak Period (16:00-19:00),67
1429,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,14 Hour,9864
1430,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,24 Hour,10844
1431,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Afternoon (12:00-17:00),4511
1432,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,AM Peak Period (07:00-10:00),1685
1433,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Evening (17:00-22:00),2849
1434,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Midday (10:00-16:00),4868
1435,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,Morning (08:00-12:00),2667
1436,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,EB,PM Peak Period (16:00-19:00),2721
1437,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,14 Hour,8616
1438,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,24 Hour,9667
1439,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Afternoon (12:00-17:00),4235
1440,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,AM Peak Period (07:00-10:00),1153
1441,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Evening (17:00-22:00),2737
1442,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Midday (10:00-16:00),4225
1443,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,Morning (08:00-12:00),1985
1444,Baseline,13466418,Bay St / Queen St W,64,Pedestrians,WB,PM Peak Period (16:00-19:00),2676
1445,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,14 Hour,6046
1446,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,24 Hour,8021
1447,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Afternoon (12:00-17:00),2378
1448,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,AM Peak Period (07:00-10:00),1192
1449,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Evening (17:00-22:00),2219
1450,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Midday (10:00-16:00),2728
1451,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,Morning (08:00-12:00),1743
1452,Baseline,13466418,Bay St / Queen St W,64,Vehicles,EB,PM Peak Period (16:00-19:00),1517
1453,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,14 Hour,4542
1454,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,24 Hour,5815
1455,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Afternoon (12:00-17:00),1572
1456,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,AM Peak Period (07:00-10:00),1247
1457,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Evening (17:00-22:00),1473
1458,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Midday (10:00-16:00),1863
1459,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,Morning (08:00-12:00),1549
1460,Baseline,13466418,Bay St / Queen St W,64,Vehicles,WB,PM Peak Period (16:00-19:00),1008
1461,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,14 Hour,977
1462,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,24 Hour,1108
1463,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Afternoon (12:00-17:00),281
1464,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,AM Peak Period (07:00-10:00),156
1465,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Evening (17:00-22:00),536
1466,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Midday (10:00-16:00),222
1467,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,Morning (08:00-12:00),204
1468,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Cyclists,EB,PM Peak Period (16:00-19:00),518
1469,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,14 Hour,2372
1470,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,24 Hour,2760
1471,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Afternoon (12:00-17:00),792
1472,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,AM Peak Period (07:00-10:00),408
1473,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Evening (17:00-22:00),1192
1474,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Midday (10:00-16:00),792
1475,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,Morning (08:00-12:00),529
1476,Baseline,13466455,Adelaide St E / Jarvis St / St. James Park Trl,4,Pedestrians,EB,PM Peak Period (16:00-19:00),965
